id;username;text;created_at;;;;;;;;;;;;;;;;
1165;@KipliAjalaj-dn5rf;Penolakan america terhadap vaksinasi krna mereka sdng memonopoli negara kita,,dan membiarkan korupsi berkembang biak di negara kita,,?;2025-06-03T22:24:43Z;;;;;;;;;;;;;;;;
1166;@padiPedi-w5v;Nggak nyambung lho.​@@KipliAjalaj-dn5rf;2025-06-04T02:12:38Z;;;;;;;;;;;;;;;;
1167;@DeniKristian-yx3pm;Dulu udah pernah di vaksin apa coba manfaatnya,GK ada pengaruhnya;2025-06-05T12:40:45Z;;;;;;;;;;;;;;;;
1168;@spot_mancing8869;MENTRI JELAS JELAS BAGROUND DARI DUNIA PERBANKAN SEORANG BANKIR KOK BISA BILANG AMAN UNTUK RAKYAT COBA PIKIR DEH AKAL SEHAT DULU?? Dia yg untung rakyat yang buntung wahahaha kalau mau presiden yg terhormat dulu buat percobaan,,,karna yg mengundang si billgates ini ya kann !! Terus mentri kesehatan beserta keluarganya,,terus para pejabat dulu....kalau ga aman ya biarin mati duluuann 😂😂 biar rakyat yang nonton aja..jadi gausah repot repot...apalagi apa yg di bilang pak jendral dharma pongrekun cagub dki jakarta dulu......!! AWAS ADA UDANG DI BALIK VAKSIN !!! ITU AJAA 😅😅;2025-05-11T08:06:32Z;;;;;;;;;;;;;;;;
1169;@idajamunggil5274;🙏💖,Ya dan Amin ,Konfirmasi dari Pak Dharma Pongrekun🙏💖👍🏻;2025-05-12T05:24:28Z;;;;;;;;;;;;;;;;
1170;@user-mb9lj3rm2s;Jangankan divaksin TBC. Scan retina saja rakyat miskin Indonesia mau demi uang receh. Syarat gampang iming iming saja masyarakat dengan bansos atau uang.;2025-05-11T08:05:55Z;;;;;;;;;;;;;;;;
1171;@HanyaHerdaGaz-rm2zi;Kejahatan medis mengurangi populasi.. Dibayar berapa pak?transparan dong Pak;2025-05-11T07:48:20Z;;;;;;;;;;;;;;;;
1172;@baharwong6080;Pejabat korup adalah pembunuh rakyat yang nyata;2025-05-12T03:50:00Z;;;;;;;;;;;;;;;;
1173;@ellyranty8917;Hmmmm....?;2025-05-12T08:16:41Z;;;;;;;;;;;;;;;;
1174;@NovitaSari-d9p;bukan covid yg bunuh, tapi obat<br>gw satpam di apart, di jemput ke wisma atlet sehat jalan ke mobil tiga hari denger kabar meinggal, semua kaya gitu;2025-05-12T08:46:29Z;;;;;;;;;;;;;;;;
1175;@NovitaSari-d9p;YG PENTING JANGAN MAKSA, BUAT YANG MAU AJE<br>PALING YG MAU KELURGA DIE DOANG🤣;2025-05-12T08:51:27Z;;;;;;;;;;;;;;;;
1176;@SriMulyati-p6e;Di Amerika sendiri aja di tolak ini malah mau nyoba 💀💀🤭;2025-05-12T12:58:48Z;;;;;;;;;;;;;;;;
1177;@PujiLestari-mg5ku;Lebih aman meledakkan pandemi daripada meledakkan bom nuklir sebab intinya melenyapkan populasi dalam satu komunitas negara ... ya sudahlah jika memang harus ada genosid indonesian people bisa apa ...;2025-05-12T16:09:55Z;;;;;;;;;;;;;;;;
1178;@zoomhurya2095;Illuminati 😡😠;2025-05-13T07:10:09Z;;;;;;;;;;;;;;;;
1179;@anungbraman77;Pakek sendiri ajalah dok;2025-05-14T00:39:59Z;;;;;;;;;;;;;;;;
1180;@stenypasillapasilla2729;Anjing;2025-05-14T08:20:45Z;;;;;;;;;;;;;;;;
1181;@ArifPurwanto95;Kemenkes divaksin duluan;2025-05-14T09:08:36Z;;;;;;;;;;;;;;;;
1182;@areisozz8702;Nanti kalo g&#39;;;;;;;;;;;;;;;;;
1183;@Solagrace-07;Presiden sebelum naik pasti udh di suruh tunduk dulu sm agenda eg lwt jkw, makanya byk menteri termasuk menkes msh org2 lama. Ini u/memastikan agenda eg tetap berjalan di Indonesia biarpun rezim udh berganti. Presiden di sarankan u/keluar dr Who aja kicep.;2025-05-14T10:45:37Z;;;;;;;;;;;;;;;;
1184;@CakSantoso-e1m;Gara&quot;;;;;;;;;;;;;;;;;
1185;@Surasmin-c5z;Kamu yg pakai dulu semua keluarga mu dan pejabat yg lain;2025-05-15T03:20:52Z;;;;;;;;;;;;;;;;
1186;@sitymuaniez3sity170;Dr nya aja yg JD kelinci percobaan jngn ke masyarakat nya😏;2025-05-15T05:28:35Z;;;;;;;;;;;;;;;;
1187;@hariritv;Sip bang..gw juga punya perasaan yg sama;2025-05-15T13:06:10Z;;;;;;;;;;;;;;;;
1188;@hariritv;Jangankan hanya KEMENTRIAN KESEHATAN YG NGOMONG..<br>WHO SEKALIPUN GW GA SEDIKTPUN PERCAYA..;2025-05-15T13:07:09Z;;;;;;;;;;;;;;;;
1189;@Ijul-r9m;Semua tenaga kesehatan divaksin dulu;2025-05-15T18:12:59Z;;;;;;;;;;;;;;;;
1190;@pyanofficial6891;Presiden bowo itu bisanya joget2 doank jdi jgn brhrp negara ini punya kedaulatan.... Tokoh idolanya aja Mustafa kemal Ataturk ya maklum aja;2025-05-15T19:17:06Z;;;;;;;;;;;;;;;;
1191;@ghozli;Salahknq presidennya...masih saja didiagung2knq negara bentar lagi kudeta;2025-05-15T23:38:03Z;;;;;;;;;;;;;;;;
1192;@iwantoni97;Hentikan bisnis vaksin.. .;2025-05-15T23:55:34Z;;;;;;;;;;;;;;;;
1193;@muti9132;kalo mau mengurangi populasi mending dibiarin gitu aja tuberkulosis ini. Toh, tuberkulosis ini sampe sekarang masih menjadi penyebab kematian ke 2 di dunia.;2025-05-16T13:50:32Z;;;;;;;;;;;;;;;;
1194;@meysha_566putriii44;mengobati nanti malah sebaliknya meninggal;2025-05-17T00:42:10Z;;;;;;;;;;;;;;;;
1195;@meysha_566putriii44;​@@Solagrace-07betul ga salah;2025-05-17T00:43:20Z;;;;;;;;;;;;;;;;
1196;@cannmaulana9107;Lebihh ngeri di banding senjata nihh..bisa bisa Game Overr nihh negara;2025-05-17T03:19:01Z;;;;;;;;;;;;;;;;
1197;@aurel340;​@@anungbraman77mentrinya bukan dokter koq dipanggil dok,,😂;2025-05-17T22:18:08Z;;;;;;;;;;;;;;;;
1198;@sufi2277;​@@SriMulyati-p6erakyat nya dibuat cb cb..;2025-05-18T07:07:14Z;;;;;;;;;;;;;;;;
1199;@sufi2277;​@@ArifPurwanto95isinya ntr cm vitamin c😂😂;2025-05-18T07:07:45Z;;;;;;;;;;;;;;;;
1200;@sufi2277;​@@aurel340😂😂😂😂😂;2025-05-18T07:09:56Z;;;;;;;;;;;;;;;;
1201;@alkabanialkabani768;Ga percaya pk;2025-05-18T11:52:43Z;;;;;;;;;;;;;;;;
1202;@dtzeeor8558;Duitt Brooo buat Bancakan Pejabat​@@SriMulyati-p6e;2025-05-19T16:43:07Z;;;;;;;;;;;;;;;;
1203;@AkuTuanmu;2,6 triliun;2025-05-20T02:25:57Z;;;;;;;;;;;;;;;;
1204;@hairudinudin8872;Pake saja sendri pak;2025-05-21T11:51:28Z;;;;;;;;;;;;;;;;
1205;@BangTguh;YG PASTI MAHAL.. NAMANYA JUGA PENJILAT ELITE GLOBAL,,ENTAH DIA TAU ATAU TIDAK TENTANG ELITE GLOBAL TSB YG PENTING DAPET CUAN.. ATAU MUNGKIN BODOH,YA ANTARA KEDUA KEMUNGKINAN TSB.;2025-05-23T09:19:56Z;;;;;;;;;;;;;;;;
1206;@puspitasari8862;Hati2 kasihani rakyat. Yg jelas nya ga mau di jadikan kelinci percovaan.;2025-05-24T15:17:25Z;;;;;;;;;;;;;;;;
1207;@fadillahachmad7705;Bener ga sih ... TBC Membunuh 1jt orang/thn ...<br>Gua khawatir Menkes berbohong;2025-05-27T23:58:29Z;;;;;;;;;;;;;;;;
1208;@HanyaHerdaGaz-rm2zi;​@@fadillahachmad7705kalau ada dananya yang akan diterima besar, info apapun jadi benar atau dibenar benarkan lebih tepatnya.. Target : uji coba tanpa komplain atau sukarela..;2025-05-28T02:07:33Z;;;;;;;;;;;;;;;;
1209;@yuliantirahimah1998;Krn lingkungan hidup yg kumuh tdk pernah diperhatikan...rumah kontrakan yg lembab, tdk terkena sinar matahari, semua itu butuh dana buat menjadi lingkungan sehat...​@@muti9132;2025-05-29T03:29:18Z;;;;;;;;;;;;;;;;
1210;@yuliantirahimah1998;​@@aurel340idealnya memang dr ...😅;2025-05-29T03:31:11Z;;;;;;;;;;;;;;;;
1211;@heriyanto1174;"<a href=""http://www.youtube.com/results?search_query=%23speakupdrterawan"">#speakupdrterawan</a>";2025-05-29T14:05:01Z;;;;;;;;;;;;;;;;
1212;@EsesLimatiga;​@@ArifPurwanto95 kalau cuma pura-pura di tusuk, pdhal isinya sodium chloride, kita juga tdk tahu.;2025-05-30T03:52:39Z;;;;;;;;;;;;;;;;
1213;@EsesLimatiga;​@@Ijul-r9mlhah, TDK SEMUA TENAGA KESEHATAN sejalan dg pemikiran menkes ini lho!! Apalagi dia kan sarjana ekonomi, walaupun lulusan LN;2025-05-30T03:54:38Z;;;;;;;;;;;;;;;;
1214;@EsesLimatiga;​@@aurel340tercapai tujuannya, ingin dipanggil &quot;;;;;;;;;;;;;;;;;
1215;@Ijul-r9m;​@@pyanofficial6891 ayo gas ayo gas ayos jogetin aja mantap;2025-05-30T04:13:18Z;;;;;;;;;;;;;;;;
1216;@adisalbini5579;Coba buat rakyat yg bisa bikin dia bobok manis selamanya tolong orang ini diboboin aja supaya rakyat Indonesia selamat dari vaksin bisnis mereka;2025-05-30T08:35:33Z;;;;;;;;;;;;;;;;
1217;@rahelanzawska5952;Iluminati dan primasoudri instrumen dari Amerika;2025-05-31T10:16:54Z;;;;;;;;;;;;;;;;
1218;@BajinganWaras;Iluminati pengikut LUCIFER elu;2025-06-04T12:52:25Z;;;;;;;;;;;;;;;;
1219;@BajinganWaras;Bullshit;2025-06-04T12:53:12Z;;;;;;;;;;;;;;;;
1220;@AriGothie;PECAT NIIH ORANG ...GANTI SAMA BU SITI FADILAH SUPARI ....;2025-06-06T12:36:16Z;;;;;;;;;;;;;;;;
1221;@WahyuCanser;Hanya orang bodoh yg masih mempercayai mereka;2025-05-11T07:16:50Z;;;;;;;;;;;;;;;;
1222;@WahyuCanser;Tai;2025-05-11T07:15:38Z;;;;;;;;;;;;;;;;
1223;@heruschannel5055;Program globalis untuk mengurangi umat manusia.;2025-05-11T06:53:17Z;;;;;;;;;;;;;;;;
1224;@kcnzzs;g perlu vaksin percaya aja sama tuhan;2025-05-11T06:35:11Z;;;;;;;;;;;;;;;;
1225;@uutsalma4537;Bukti nya yg gak vaksin sama sekali justru aman sehat tapi justru yg divaksin malah mudah sakit🤦;2025-05-11T06:29:11Z;;;;;;;;;;;;;;;;
1226;@acehnesevacation5049;Bacot tu Kemenkes, yg udah di vaksin cacar tetap masih kena cacar😂 kemenkes ban94t😂;2025-05-11T06:27:56Z;;;;;;;;;;;;;;;;
1227;@saefulanam6701;Wahai rakyat sadarlah mereka semakin kaya kita terpuruk miskin mati di suntik pula. Misi suntik mandul tidak berhasil . Sekarang dengan versi baru ganti nama vaksin tbc . Sadisss.;2025-05-11T05:31:57Z;;;;;;;;;;;;;;;;
1228;@iskakjunaidi619;Semoga Allah SWT melindungi bangsa Indonesia dari pemimpin, pejabat2, aparat2 negara Indonesia yang berkhianat..... Aamiin YRA 🤲;2025-05-11T04:15:40Z;;;;;;;;;;;;;;;;
1229;@tinesprangdewanti5453;Budi anak.lulusan ITB..karir lama di bank<br>Gw sih aneh dia ngomong ky gini;2025-05-11T04:07:18Z;;;;;;;;;;;;;;;;
1230;@MaryatiMaryati-p3m7r;Betul;2025-05-12T02:34:18Z;;;;;;;;;;;;;;;;
1231;@tastopiiya999;Jualan 😂😂;2025-05-12T02:49:44Z;;;;;;;;;;;;;;;;
1232;@Terra-Nostra-z8y;Proyek besar, mereka juga yang kenyang.;2025-05-12T09:06:04Z;;;;;;;;;;;;;;;;
1233;@agusgunawan9170;dia ndak tau soal kesehatan kok jadi mentri kesehatan ,,kalu nda dinegri konoha mana bisa;2025-05-12T09:53:35Z;;;;;;;;;;;;;;;;
1234;@garasicerita-rumahbaca;orang bank ngitungnya untung rugi;2025-05-12T10:23:04Z;;;;;;;;;;;;;;;;
1235;@yunilma9916;Yg hrs jd mentri kesehatan itu org yg bergelut di bidang kesehatan seperti dokter, bkn org yg bekerja di bank&quot;;;;;;;;;;;;;;;;;
1236;@RickyCasandra;Dia menteri salah jurusan;2025-05-19T00:36:05Z;;;;;;;;;;;;;;;;
1237;@suriyanti7679;Kompak semua rakyak indonesia , jgn mau faksin TBC,  klu udah waktu nya kita meninggal ya sudah, bukan karena faksin;2025-05-19T05:40:52Z;;;;;;;;;;;;;;;;
1238;@viraltoday5095;Gini aja deh... Apakah si Budi ini dan keluarganya juga terlibat divaksin?? Kalau tidak berarti ini bukan demi kemanusiaan tapi demi cuan dan kemauan elite global;2025-05-11T00:39:55Z;;;;;;;;;;;;;;;;
1239;@JejeStar-oj7ui;Suruh Pak Budi divaksin TBC juga;2025-05-12T10:56:25Z;;;;;;;;;;;;;;;;
1240;@SutimanTiman-m3l;Suntik gila aja bang... biar smakin gila...seperti pemikiran pemerintah sekarang kan makin gila;2025-05-12T12:51:26Z;;;;;;;;;;;;;;;;
1241;@reviewermaya791;Tanggung jawab dunia akhirat Lo pak...;2025-05-10T23:53:46Z;;;;;;;;;;;;;;;;
1242;@ldzmotovlog;Kita tandain dulu mukanya sama datanya kak;2025-05-14T09:25:57Z;;;;;;;;;;;;;;;;
1243;@padiPedi-w5v;Beda bos tuan menteri, vaksin cacar tanpa pemaksaan , vaksin covid 19, dan vaksin TBc pemaksaan super. Ada udang dibalik batu! Jelasss;2025-05-10T23:28:50Z;;;;;;;;;;;;;;;;
1244;@KipliAjalaj-dn5rf;Vaksinasi TBC itu untuk menghindari penyakit yg menular mas,,krna TBC itu menular,dan trkadang kita sering lalai dalam pergaulan,,sprti minum kopi contohnya satu gelas berdua jdi untuk menghindari penularan itu,,?;2025-06-03T22:21:38Z;;;;;;;;;;;;;;;;
1245;@padiPedi-w5v;Anda  benar TBC bisa Menular! Tapi apakah vaksin TBC Yang masih tahap uji coba Bill GATES Tergolong vaksin yang benar??? ​@@KipliAjalaj-dn5rf. <br><br>Diindonesia itu Darurat Korupsi!!!<br>Bukan darurat TBC!!!<br>Mana lebih viral? <br>Mana lebih diprioritaskan?<br>Kepentingan negara atau kepentingan Asing ala Mr. BillGates?;2025-06-03T23:08:18Z;;;;;;;;;;;;;;;;
1246;@padiPedi-w5v;Vaksin TBC menghindari penyakit menular? Iya mas, terus VAksin Covid 19 menghindari penyakit menular?<br>Beneran???<br>Kalau iya kenapa mau divaksin lagi ,lagi dan lagi...!😅​@@KipliAjalaj-dn5rf;2025-06-04T00:19:39Z;;;;;;;;;;;;;;;;
1247;@anastasdwijaya6680;Ini Menteri yg suka menyederhanakan masalah. Untungnya dia bukan menjadi menteri perhubungan, kalau ada masalah kekurangan Pilot dia akan memberi kursus sopir truk untuk membawa pesawat.. 😁😁😁;2025-05-10T22:17:14Z;;;;;;;;;;;;;;;;
1248;@netizen1654;yang saya khawatirkan semua akses ditutup kalo tidak vaksin. NPWP, tiket pesawat, KAI, Pelni ,dll. kalo terjadi apa yang akan kalian lakukan kepada orang ini ? 😅 kalo masih tetep ga mau, disebar dulu virusnya biar pandemi banyak yang mati, nah baru divaksin kalian. 😅 itu yang saya khawatirkan.;2025-05-10T19:08:49Z;;;;;;;;;;;;;;;;
1249;@romisluba891;Betul itu bang tkt nya ini di jadikan sarana transformasi umum, klo ga mau vaksin ga bs naik itu;2025-05-11T04:16:44Z;;;;;;;;;;;;;;;;
1250;@asemaly2927;pasti;2025-05-12T02:25:38Z;;;;;;;;;;;;;;;;
1251;@khoefong6201;Itu memang tujuan mereka agar orang tunduk pada agenda mereka dan agenda elite global sukses;2025-05-12T17:49:25Z;;;;;;;;;;;;;;;;
1252;@akayone1150;Ancaman para penjabat klu gak sutik vaksin;2025-05-17T09:12:36Z;;;;;;;;;;;;;;;;
1253;@budiawanerwansyah6388;Efek negatif nya gak pernah di publikasikan;2025-05-10T17:06:40Z;;;;;;;;;;;;;;;;
1254;@nopiyandigodil6671;Halah bacod<br>Lu aja sama keturunan lu yang di vaksin;2025-05-10T16:58:55Z;;;;;;;;;;;;;;;;
1255;@Sembilanbelastujuhdelapan;Hayuuulah NKRI, olahraga yang kencang, diantara melawan vaksin dan penyakit.<br><br>Siap² menghadapi ini.;2025-05-10T11:50:26Z;;;;;;;;;;;;;;;;
1256;@MRMarttalksandwalks;Vaksin tbc sudah wujud sejak lama. Di malaysia dah guna &#39;; iaitu vaksin untuk tbc/tuberculosis.<br>Kok tiba2 mau test vaksin tbc di indonesia ? Seolah vaksin untuk tbc belum Ada.,2025-05-10T11:33:00Z;;;;;;;;;;;;;;;
1257;@paulbuulolo5730;Betul😂😂berpuluh tahun TBC bisa diatasi tetapi diuji cobakan vaksin TB baru.<br>Narasumbernya perlu diwaspadai;2025-05-11T08:29:36Z;;;;;;;;;;;;;;;;
1258;@ellyranty8917;Th &#39;;;;;;;;;;;;;;;;;
1259;@manbejo612;Bukan masalah vaksin tapi &quot;;;;;;;;;;;;;;;;;
1260;@MRMarttalksandwalks;​@@manbejo612 WHO memang artinya siapa.😅;2025-05-14T08:57:02Z;;;;;;;;;;;;;;;;
1261;@MRMarttalksandwalks;​@@ellyranty8917 gagal . sebab tak konsisten. Kalau semua negara di kejiranan konsisten. Mungkin tbc sudah pupus di rantau kita.;2025-05-14T10:18:32Z;;;;;;;;;;;;;;;;
1262;@gkbisaya9696;saya lebih percaya ibu Siti Fadilah  <br>yang dulu menggagalkan pandemi flu burung di INDONESIA;2025-05-10T07:49:56Z;;;;;;;;;;;;;;;;
1263;@romisluba891;Ya sy jg sama bang, cb bu siti fadhila ga di pecat sy yakin ga ada yg nama nya pandemi2 ky ini;2025-05-11T04:13:28Z;;;;;;;;;;;;;;;;
1264;@lubu-r6h;percaya apa nya?😂<br>siti aja gak pernah suntik vaksin😂;2025-05-12T00:59:48Z;;;;;;;;;;;;;;;;
1265;@UwaisBeriman;​@@lubu-r6hya karna bu siti ga mau jadi kelinci percobaan.;2025-05-13T12:06:10Z;;;;;;;;;;;;;;;;
1266;@lubu-r6h;makanya dengerin kalo pas bu siti podcast 😂​@@romisluba891;2025-05-13T12:12:00Z;;;;;;;;;;;;;;;;
1267;@padiPedi-w5v;Siti pacarmu?😂​@@lubu-r6h;2025-05-13T13:23:08Z;;;;;;;;;;;;;;;;
1268;@lubu-r6h;​@padiPedi-w5v pacar ku ibu mu 😂;2025-05-13T13:29:34Z;;;;;;;;;;;;;;;;
1269;@GobangBali;Saya tidak percaya MENKES yg ini antek WHO;2025-05-18T22:38:54Z;;;;;;;;;;;;;;;;
1270;@RickyCasandra;​​@@lubu-r6hvaksin TBC buatan Bill Gates gak laku di Mamarika di jual ke wakanda, di Mamarika vaksin buatan Bill Gates dilarang, ehhh...malah wakanda nerima racun dari bill gates, si wowo macan ompong anteknya asing.;2025-05-19T00:31:54Z;;;;;;;;;;;;;;;;
1271;@NyunyunBoszeHureng;Saya setuju. Skr byk yg pembohong hny skdr cuan;2025-05-25T18:59:08Z;;;;;;;;;;;;;;;;
1272;@dothat8054;Y ini BG... ga bakal dipenjara😂😂😂;2025-05-29T21:25:11Z;;;;;;;;;;;;;;;;
1273;@romisluba891;​@@lubu-r6hya jls ga mau lah dia, bu siti kan tau apa itu dlm dosis nya, pa lg bks mentri kesehatan;2025-06-03T12:40:45Z;;;;;;;;;;;;;;;;
1274;@rizkiagungwicaksono9653;Covid adl pengalaman buruk bg indo. dn bg sy...itu mnrt sy....krn banyak korban yg di covid kan....dn suamiku jg meninggalnya krn covid kt nya....waallahu A&#39;;;;;;;;;;;;;;;;;
1275;@budiariyanto3263;Menkes aja suntik ama anak istrinya;2025-06-05T16:57:45Z;;;;;;;;;;;;;;;;
1276;@kisunda-b2y;Ya lu dulu sama semua pejabat pemerintah sekalian napi koruptor masa iya masyarakat yg dijadiin kelinci percobaan;2025-05-10T05:46:34Z;;;;;;;;;;;;;;;;
1277;@NgrombengOfficial;Uangny mrk terima, yg disuntik rakyat jelata, mantap 😂;2025-05-10T03:44:25Z;;;;;;;;;;;;;;;;
1278;@Anoy-q3s;😂😂😂😂😂😂😂😂😂setuju;2025-05-11T06:19:10Z;;;;;;;;;;;;;;;;
1279;@Server_Error_404;bgst kan mereka?? 😂;2025-05-11T11:37:30Z;;;;;;;;;;;;;;;;
1280;@intawijaya2844;Bedebah emg;2025-05-11T11:52:12Z;;;;;;;;;;;;;;;;
1281;@tastopiiya999;Duit hibah anggep aja, duit buat beli kelinci/tikus percobaan;2025-05-12T02:48:20Z;;;;;;;;;;;;;;;;
1282;@NovitaSari-d9p;yg pertama uji keluarga Nye Kemenkes, sama org istana;2025-05-12T08:47:38Z;;;;;;;;;;;;;;;;
1283;@TomiSurya-g9y;"Gagara MBG <a href=""http://www.youtube.com/results?search_query=%23makan"">#makan</a> _Beracun_Gratis Duitnya dibagi gratis Duit. 157juta masuk kantong artinya artinya 1 nyawa WNI dihargai $0,56 bamsat";2025-05-12T10:24:01Z;;;;;;;;;;;;;;;;
1284;@romastamangunsong5517;Iya benar.<br>Nanti vaksin yg sdh diuji coba ...dan ok (dipatenkan) .<br>Harganya jadi mahal.<br>Vaksin dibuat oleh orang Eropa tentunya disesuaikan dengan genetika orang Eropa.<br>Apakah cocok dengan orang Indonesia yg pola makan, hidup ?<br>Pasti ada dampaknya donk !<br>Harus disosialisasikan donk.;2025-05-12T10:26:01Z;;;;;;;;;;;;;;;;
1285;@DimitriAdrianov;Masyarakat sdh tau dan pinter, apa lg si BG datang, yg seblmnya sdh di wakili beberapa bln yg lalu utusan mereka, ini ada udang di balik batu, ini ada bagian konspirasi yg tujuannya depopulasi, sudah pasti akan banyak masyarakat yg akan menolak, kita lihat aja nanti jika terjadi banyak penolakan tdk menutup kemungkinan akan ada sangsi denda sebesar ratusan juta jika ada org yg tdk mau di vaksin, bahkan bisa jadi dibuat, PERDA atau UU, ingat aj ada hak asasi manusia utk hidup jgn dipaksa, klo mau lihat Indonesia masih punya generasi nanti.;2025-05-12T11:22:18Z;;;;;;;;;;;;;;;;
1286;@apaajaboleh6279;Itu mmg anjing banget;2025-05-12T11:43:14Z;;;;;;;;;;;;;;;;
1287;@margarethapeli2737;MEREKA  CEKKE  UANG  NYA  RAKYAT  YG  JADI  KORBAN .TOLAK  RAKYAT  BIAR  KITA  MATI  SENDIRI;2025-05-13T01:28:12Z;;;;;;;;;;;;;;;;
1288;@yapanselamat9231;​betul duit hibah itu untuk membeli kelinci kelinci percobaan yaitu manusia Indonesia yang bodoh bodoh di pedesaan, duit hibah diambil mereka, nanti bill gates akan menjual obatnya yang menguntungkan 10 kali lipat dari hibah yang diberikan;2025-05-13T07:35:17Z;;;;;;;;;;;;;;;;
1289;@DimitriAdrianov;@@NgrombengOfficial yoii.. Kenapa tdk ada rakyat yang mau bersuara artinya para menteri antri suntik vaksin TBC biar vaksinnya ga dipilih, kalo pemimpin ga mau ya kita juga sama dong ya;2025-05-13T17:03:26Z;;;;;;;;;;;;;;;;
1290;@botgamers4140;Hahah itulah KONOHA😂;2025-05-14T15:28:26Z;;;;;;;;;;;;;;;;
1291;@tristantristan4595;Ingat vaksin moderna banyak yang meninggal😢😢😢;2025-05-15T13:11:34Z;;;;;;;;;;;;;;;;
1292;@DimitriAdrianov;@tristantristan4595  ia betul, kalau ga klep jantung, komplikasiii genjalll,;2025-05-15T13:30:24Z;;;;;;;;;;;;;;;;
1293;@NgrombengOfficial;judulny aja uji coba vaksin, masih ngeles ini rakyat tdk dijadikan kelinci percobaan? 😂;2025-05-10T03:41:01Z;;;;;;;;;;;;;;;;
1294;@alami2843;Masyarakat Indonesia itu banyak perokoknya maka TBC banyak di Indonesia, padahal pemerintah sudah tulis pesan di bungkus rokok, &#39;;;;;;;;;;;;;;;;;
1295;@recommended4236;Berhati hati lah terhadap us mereka licik. jangan jadikan orang kelinci percobaan karena duit;2025-05-10T01:54:42Z;;;;;;;;;;;;;;;;
1296;@AdiJuly-q5v;Kayak gak percaya sama allah,,;2025-05-10T00:55:49Z;;;;;;;;;;;;;;;;
1297;@kabulkheu89;Ini vaksin Tekanan Batin Cinta jadi sangat rentan dengan kaum muda lihat saja di jepang generasinya hampir punah.;2025-05-10T10:48:48Z;;;;;;;;;;;;;;;;
1298;@andilhasan4187;Yang pertama di vaksin .............<br>. dan seluruh keluarga beliau untuk membantu penelitian dan uji coba ( Medical Trial). Insya Allah ditangani oleh oleh tenaga ahli dan itu sangat aman.;2025-05-09T23:30:04Z;;;;;;;;;;;;;;;;
1299;@fernandsuharman8030;😂😂😂 bankir didengerin <br>🤑🤑🤑;2025-05-09T19:09:29Z;;;;;;;;;;;;;;;;
1300;@padiPedi-w5v;Ya dia ini bankir..kebijakan bankir untuk sekelompok org saja;2025-05-10T23:31:04Z;;;;;;;;;;;;;;;;
1301;@robotpenghancurjohe3325;Ada vaksin tolol gak ?... Saya mau kalo ada... Meluncur ke puskemas....;2025-05-09T14:36:12Z;;;;;;;;;;;;;;;;
1302;@bangkitsanjaya3773;Vaksin COVID udah ada effect nya kan ?;2025-05-09T13:55:20Z;;;;;;;;;;;;;;;;
1303;@paulbuulolo5730;@@bangkitsanjaya3773 betul udh ada efek nya.<br>Skrg pertanyaanya : siapa pembuat virusnya dan vaksin virusnya?!?!<br>Mari kita berpikir..;2025-05-12T15:40:44Z;;;;;;;;;;;;;;;;
1304;@AndriSanJojo;Bill Gates Foundation salah satu yg membuat vaksin Covid​@@paulbuulolo5730;2025-05-12T17:45:42Z;;;;;;;;;;;;;;;;
1305;@SudirmanOtong;AS penyebar virus indo di bodohi😂😂😂😂😂😂​@@paulbuulolo5730;2025-05-13T00:11:03Z;;;;;;;;;;;;;;;;
1306;@satyapandji3922;Saya dan Kel ga vaksin Alhamdulillah sehat sehat saja bos;2025-05-13T08:59:52Z;;;;;;;;;;;;;;;;
1307;@pick-upartist8268;racun di sebut vaksin.<br>efek nya berobat sampai miskin.😅😅;2025-05-13T11:09:37Z;;;;;;;;;;;;;;;;
1308;@NgrombengOfficial;@@bangkitsanjaya3773 Dapat dana hibah buat korupsi dan foya foya 😂 Uang mereka terima, yang disuntik rakyat jelata 🙈😂;2025-05-14T00:32:50Z;;;;;;;;;;;;;;;;
1309;@tvnongol547;Suami hbs vaksin covid kena auto imun rematik.;2025-05-14T05:43:14Z;;;;;;;;;;;;;;;;
1310;@Paiman-th2lj;​@@satyapandji3922saya kerja di Singapore di vaksin 5x Alhamdhulilah badan sehat;2025-05-14T08:49:19Z;;;;;;;;;;;;;;;;
